-0.27941705002875217, 0.7202127659574469
-0.249002659574468, 0.7180851063829788
-0.2185702990224267, 0.7117021276595745
-0.18981814261069574, 0.7031914893617022
-0.1593767970097757, 0.6946808510638298
-0.1314961903392754, 0.6925531914893618
-0.09684984186313972, 0.6882978723404256
-0.0706808870040253, 0.6914893617021277
-0.04112007619321445, 0.6914893617021277
-0.009020989074180474, 0.6904255319148938
0.019708704715353575, 0.6872340425531915
0.04757583381253594, 0.6882978723404256
0.06541564836112712, 0.6638297872340426
0.06816058079355958, 0.6138297872340426
0.07177706296722253, 0.5574468085106383
0.07196574899367447, 0.5127659574468085
0.07214095744680848, 0.47127659574468084
